"Date Received","Product Name","Sub Product",Issue,"Sub Issue","Consumer Complaint Narrative","Company Public Response",Company,"State Name","Zip Code",Tags,"Consumer Consent Provided","Submitted via","Date Sent to Company","Company Response to Consumer","Timely Response","Consumer Disputed","Complaint ID"
2013-07-23,"Credit reporting",,"Incorrect information on credit report","Account terms",,,Equifax,GA,30253,,N/A,Web,2013-07-23,"Closed with non-monetary relief",Yes,No,457178
2013-08-01,Mortgage,"FHA mortgage","Settlement process and costs",,,,"Prospect Mortgage",FL,33469,,N/A,Web,2013-08-05,"Closed with explanation",Yes,Yes,471663
2013-07-23,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",NY,11779,,N/A,Referral,2013-07-24,"Closed with explanation",Yes,No,464221
2013-07-23,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",CA,95842,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,No,464275
2013-07-24,"Credit card",,"Billing disputes",,,,"HSBC North America Holdings Inc.",NY,10002,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,465071
2013-07-24,"Bank account or service","Checking account","Problems caused by my funds being low",,,,"TD Bank US Holding Company",CT,6001,,N/A,Referral,2013-07-26,"Closed with monetary relief",Yes,No,465980
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Nationstar Mortgage",VA,22010,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,475789
2013-08-06,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,Citibank,MI,48301,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,481960
2013-08-06,"Bank account or service","Checking account","Deposits and withdrawals",,,,"U.S. Bancorp",CO,80026,,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,481957
2013-07-23,"Bank account or service","Savings account","Account opening, closing, or management",,,,"Santander Bank US",ME,4538,"Older American",N/A,Web,2013-07-24,"Closed with explanation",Yes,No,463887
2013-07-23,"Credit card",,"Payoff process",,,,"U.S. Bancorp",MA,2726,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,Yes,463889
2013-07-24,Mortgage,"Conventional fixed mortgage","Application, originator, mortgage broker",,,,"JPMorgan Chase & Co.",TN,37777,"Older American",N/A,Web,2013-07-29,"Closed with explanation",Yes,Yes,465093
2013-07-24,"Credit card",,"Billing disputes",,,,Amex,CA,92841,,N/A,Referral,2013-08-13,"Closed with monetary relief",Yes,Yes,465248
2013-08-06,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"Bank of America",VA,22182,,N/A,Web,2013-08-07,"Closed with non-monetary relief",Yes,No,482137
2013-08-06,"Credit reporting",,"Unable to get credit report/credit score","Problem getting my free annual report",,,"Sterling Infosystems, Inc.",FL,32809,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,481968
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",FL,33141,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,Yes,465316
2013-08-06,Mortgage,"Home equity loan or line of credit","Loan modification,collection,foreclosure",,,,"Specialized Loan Servicing LLC",CA,92886,,N/A,"Postal mail",2013-08-07,Closed,Yes,No,481055
2013-07-24,"Credit card",,"APR or interest rate",,,,"PNC Bank N.A.",PA,15216,,N/A,Phone,2013-07-26,"Closed with explanation",Yes,No,465121
2013-07-24,Mortgage,"Home equity loan or line of credit","Loan modification,collection,foreclosure",,,,Citibank,NY,11743,,N/A,Web,2013-07-26,"Closed with monetary relief",Yes,No,465124
2013-07-24,"Credit card",,Other,,,,Amex,FL,33547,,N/A,"Postal mail",2013-07-25,"Closed with monetary relief",Yes,No,475638
2013-07-23,"Credit card",,"Billing disputes",,,,"Capital One",MA,1341,,N/A,Web,2013-07-23,"Closed with explanation",Yes,No,463979
2013-07-24,"Credit card",,"Billing disputes",,,,"Bank of America",CO,80012,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,465138
2013-07-24,"Student loan","Non-federal student loan","Repaying your loan","Repaying your loan",,,"Navient Solutions, Inc.",NJ,8054,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,465156
2013-07-23,"Credit reporting",,"Improper use of my credit report","Report improperly shared by CRC",,,Experian,FL,34988,"Older American",N/A,Web,2013-07-29,"Closed with non-monetary relief",Yes,No,475950
2013-08-06,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",NC,28031,,N/A,Phone,2013-09-20,"Closed with explanation",Yes,No,482076
2013-08-06,"Debt collection","Other (i.e. phone, health club, etc.)","Communication tactics","Frequent or repeated calls",,,"Stellar Recovery Inc.",NJ,7055,"Older American",N/A,"Postal mail",2013-08-12,"Closed with explanation",Yes,No,480828
2013-08-06,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Ditech Financial LLC",CA,94547,,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,482078
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Ditech Financial LLC",MI,48041,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,464006
2013-07-24,"Bank account or service","(CD) Certificate of deposit","Deposits and withdrawals",,,,"Citizens Financial Group, Inc.",PA,19055,"Older American",N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,465189
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",CA,90064,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,465192
2013-08-06,"Credit reporting",,"Incorrect information on credit report","Information is not mine",,,Equifax,OR,97701,,N/A,Web,2013-08-06,"Closed with non-monetary relief",Yes,No,482083
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",KY,40071,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,465195
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",FL,33323,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,465198
2013-07-24,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",CA,92780,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,465205
2013-08-06,"Credit reporting",,"Incorrect information on credit report","Account terms",,,Experian,IL,60192,,N/A,Web,2013-08-06,"Closed with non-monetary relief",Yes,No,482097
2013-07-23,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Regions Financial Corporation",FL,33142,"Older American",N/A,Web,2013-07-24,"Closed with explanation",Yes,No,464031
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Regions Financial Corporation",TN,37885,,N/A,Referral,2013-07-26,Closed,Yes,No,465199
2013-07-24,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",PA,19008,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,465206
2013-07-24,"Money transfers","Domestic (US) money transfer","Money was not available when promised",,,,"Wells Fargo & Company",MD,21061,,N/A,Referral,2013-07-31,"Closed with explanation",Yes,No,465207
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"HSBC North America Holdings Inc.",NH,3451,"Older American",N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,465212
2013-07-23,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",PA,19605,,N/A,Phone,2013-07-24,"Closed with explanation",Yes,No,464051
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"PNC Bank N.A.",MD,21029,,N/A,Phone,2013-07-25,"Closed with explanation",Yes,No,464059
2013-07-24,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",FL,33024,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,Yes,454985
2013-07-23,"Credit reporting",,"Incorrect information on credit report","Account status",,,Equifax,NY,12533,,N/A,Web,2013-07-23,"Closed with non-monetary relief",Yes,No,462445
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,Ocwen,CA,92701,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,465218
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",FL,32774,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,466121
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Nationstar Mortgage",CA,91764,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,454862
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"JPMorgan Chase & Co.",CA,90019,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,Yes,465224
2013-07-23,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",MD,20748,,N/A,Phone,2013-07-24,"Closed with explanation",Yes,Yes,464067
2013-07-23,"Credit card",,Other,,,,Discover,CT,6002,,N/A,Web,2013-07-23,"Closed with explanation",Yes,No,462132
2013-08-07,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",TX,75115,,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,499212
2013-07-24,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Ditech Financial LLC",CA,94526,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,475460
2013-08-07,"Credit reporting",,"Incorrect information on credit report","Personal information",,,Equifax,VA,23455,,N/A,Web,2013-08-06,"Closed with non-monetary relief",Yes,No,482494
2013-08-07,"Debt collection","Credit card","Taking/threatening an illegal action","Sued where didn't live/sign for debt",,,Amex,CA,90274,,N/A,Web,2013-08-06,"Closed with non-monetary relief",Yes,No,495107
2013-08-07,"Debt collection",Mortgage,"Improper contact or sharing of info","Talked to a third party about my debt",,,"Ditech Financial LLC",WI,53508,"Older American",N/A,Web,2013-11-07,"Closed with explanation",Yes,No,482484
2013-08-07,"Debt collection","I do not know","Cont'd attempts collect debt not owed","Debt is not mine",,,"Debt Recovery Solutions, LLC",FL,32937,,N/A,Web,2013-08-12,"Closed with explanation",Yes,No,482469
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Real Time Resolutions",CA,92128,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,464080
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",CA,92660,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,476088
2013-08-07,"Credit card",,"Identity theft / Fraud / Embezzlement",,,,"Synchrony Financial",NY,14217,Servicemember,N/A,Phone,2013-08-07,"Closed with non-monetary relief",Yes,No,493198
2013-08-07,"Debt collection","Other (i.e. phone, health club, etc.)","Cont'd attempts collect debt not owed","Debt is not mine",,,"Consumer Adjustment Company Incorporated",FL,32937,,N/A,Web,2013-08-06,"Closed with non-monetary relief",Yes,No,482470
2013-08-07,"Debt collection","Credit card","Taking/threatening an illegal action","Threatened to sue on too old debt",,,"JPMorgan Chase & Co.",MN,55126,,N/A,Web,2013-08-06,"Closed with explanation",Yes,No,482499
2013-08-07,"Credit reporting",,"Unable to get credit report/credit score","Problem getting report or credit score",,,"TransUnion Intermediate Holdings, Inc.",CA,92114,,N/A,Web,2013-08-06,"Closed with explanation",Yes,No,493184
2013-07-23,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",MI,48382,,N/A,Fax,2013-07-25,"Closed with explanation",Yes,No,454654
2013-07-23,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Astoria Bank",DC,20019,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,No,464096
2013-08-07,Mortgage,"Conventional fixed mortgage","Application, originator, mortgage broker",,,,"Bank of America",CA,94114,,N/A,Web,2013-08-08,"Closed with explanation",Yes,No,482503
2013-07-23,"Credit reporting",,"Unable to get credit report/credit score","Problem getting my free annual report",,,Equifax,NE,69101,,N/A,Web,2013-07-23,"Closed with non-monetary relief",Yes,No,464108
2013-08-07,Mortgage,"Conventional adjustable mortgage (ARM)","Application, originator, mortgage broker",,,,"Nationstar Mortgage",WA,98665,,N/A,Web,2013-08-07,"Closed with explanation",Yes,Yes,482834
2013-08-07,"Bank account or service","Checking account","Using a debit or ATM card",,,,"Bank of America",NY,11238,,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,493185
2013-08-07,"Credit card",,"APR or interest rate",,,,Citibank,FL,33418,"Older American",N/A,Web,2013-08-07,"Closed with non-monetary relief",Yes,No,486967
2013-07-23,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",FL,33185,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,No,464608
2013-08-07,"Credit card",,"Cash advance",,,,Amex,VA,23233,,N/A,Web,2013-08-06,"Closed with explanation",Yes,No,482835
2013-07-23,Mortgage,"VA mortgage","Loan servicing, payments, escrow account",,,,"Residential Credit Solutions",NC,27704,,N/A,Web,2013-07-25,"Closed with explanation",No,No,464118
2013-07-23,"Bank account or service","Checking account","Problems caused by my funds being low",,,,"Santander Bank US",NJ,8857,,N/A,Referral,2013-07-24,Closed,Yes,Yes,464614
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",AZ,85345,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,484851
2013-07-24,"Debt collection","Other (i.e. phone, health club, etc.)","Communication tactics","Threatened to take legal action",,,"Synchrony Financial",NJ,7410,,N/A,Phone,2013-07-31,"Closed with explanation",Yes,Yes,475196
2013-08-07,"Credit card",,"Late fee",,,,Citibank,CA,94523,,N/A,Web,2013-08-07,"Closed with monetary relief",Yes,No,488956
2013-08-07,"Credit reporting",,"Credit reporting company's investigation","Problem with statement of dispute",,,Equifax,CA,90230,,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,482474
2013-08-12,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",NJ,7062,"Older American",N/A,Web,2013-08-14,"Closed with explanation",Yes,No,488098
2013-07-24,"Credit reporting",,"Incorrect information on credit report","Information is not mine",,,"Synchrony Financial",CA,93401,,N/A,Web,2013-08-01,"Closed with non-monetary relief",Yes,No,465281
2013-08-07,Mortgage,"Conventional fixed mortgage","Settlement process and costs",,,,"Nationstar Mortgage",WA,98036,,N/A,Web,2013-08-09,"Closed with explanation",Yes,Yes,484852
2013-08-07,"Bank account or service","Checking account","Problems caused by my funds being low",,,,"Santander Bank US",NY,11106,,N/A,Referral,2013-08-08,Closed,Yes,No,482887
2013-08-07,Mortgage,"VA mortgage","Loan servicing, payments, escrow account",,,,"Nationstar Mortgage",SC,29649,Servicemember,N/A,Referral,2013-08-12,"Closed with explanation",Yes,No,482544
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",CA,91709,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,No,484871
2013-08-07,"Debt collection","Other (i.e. phone, health club, etc.)","Disclosure verification of debt","Not given enough info to verify debt",,,"The Stark Collection Agency, Inc.",IL,60459,,N/A,Referral,2013-08-09,"Closed with non-monetary relief",Yes,No,482521
2013-08-12,Mortgage,"Conventional fixed mortgage","Credit decision / Underwriting",,,,"Wells Fargo & Company",WA,98045,,N/A,Web,2013-08-14,"Closed with explanation",Yes,No,488082
2013-07-23,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"BB&T Financial",FL,34668,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,No,464825
2013-07-24,"Credit reporting",,"Unable to get credit report/credit score","Problem getting report or credit score",,,Equifax,PR,940,"Older American",N/A,Web,2013-07-24,"Closed with non-monetary relief",Yes,No,465296
2013-08-07,"Credit reporting",,"Incorrect information on credit report","Account status",,,Equifax,LA,71360,,N/A,"Postal mail",2013-08-08,"Closed with explanation",Yes,No,482487
2013-07-24,"Bank account or service","Savings account","Account opening, closing, or management",,,,"Bank of America",AZ,85143,"Older American",N/A,Phone,2013-07-25,"Closed with explanation",Yes,No,465305
2013-07-23,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Bank of America",FL,33012,,N/A,Referral,2013-07-24,"Closed with monetary relief",Yes,No,464660
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"PNC Bank N.A.",PA,18062,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,464145
2013-08-12,"Debt collection","I do not know","Cont'd attempts collect debt not owed","Debt is not mine",,,"Receivables Management Partners, LLC",IL,61073,Servicemember,N/A,Web,2013-10-16,Closed,Yes,No,488154
